county,state,population,last_week_deaths,population/deaths(min 1)
Pike,Georgia,18962,0,189.62
Hart,Kentucky,19035,0,190.35
Jefferson,Kansas,19043,0,190.43
Lamar,Georgia,19077,1,190.77
Natchitoches,Louisiana,38158,2,190.79
Brantley,Georgia,19109,0,191.09
Perry,Missouri,19136,0,191.36
Perry,Indiana,19169,0,191.69
Langlade,Wisconsin,19189,0,191.89
Elbert,Georgia,19194,0,191.94
Hampton,South_Carolina,19222,0,192.22
Banks,Georgia,19234,0,192.34
Concordia,Louisiana,19259,1,192.59
Marion,Kentucky,19273,0,192.73
Morgan,Georgia,19276,0,192.76
Clay,Mississippi,19316,0,193.16
Washtenaw,Michigan,367601,19,193.474
Spencer,Kentucky,19351,0,193.51
Los_Alamos,New_Mexico,19369,0,193.69
Tishomingo,Mississippi,19383,0,193.83
Berrien,Georgia,19397,0,193.97
Jackson,Iowa,19439,0,194.39
Benton,Missouri,19443,0,194.43
Butler,Alabama,19448,1,194.48
Pierce,Georgia,19465,1,194.65
Douglas,Illinois,19465,0,194.65
Long,Georgia,19559,0,195.59
Lincoln,New_Mexico,19572,0,195.72
McIntosh,Oklahoma,19596,0,195.96
Holmes,Florida,19617,0,196.17
Labette,Kansas,19618,0,196.18
Buena_Vista,Iowa,19620,0,196.2
Fayette,Iowa,19650,0,196.5
Ashley,Arkansas,19657,0,196.57
Mobile,Alabama,413210,21,196.767
Martin,Minnesota,19683,0,196.83
Marshall,Iowa,39369,2,196.845
Freestone,Texas,19717,0,197.17
Warren,North_Carolina,19731,0,197.31
Davison,South_Dakota,19775,0,197.75
Bourbon,Kentucky,19788,0,197.88
Montague,Texas,19818,0,198.18
Greene,Virginia,19819,0,198.19
Lincoln,Wyoming,19830,0,198.3
Waldo,Maine,39715,2,198.575
Lake,Illinois,696535,35,199.01
Clay,Kentucky,19901,0,199.01
Pickens,Alabama,19930,1,199.3
Duchesne,Utah,19938,0,199.38
Cherokee,Kansas,19939,0,199.39
Henry,Iowa,19954,0,199.54
Polk,Arkansas,19964,0,199.64
Union,Tennessee,19972,0,199.72
Fulton,Indiana,19974,1,199.74
Lincoln,Montana,19980,0,199.8
Texas,Oklahoma,19983,0,199.83
Adams,Washington,19983,0,199.83
Winneshiek,Iowa,19991,0,199.91
Franklin,Louisiana,20015,1,200.15
Dakota,Nebraska,20026,1,200.26
Jones,Texas,20083,0,200.83
Richland,Louisiana,20122,0,201.22
Lavaca,Texas,20154,1,201.54
Smith,Tennessee,20157,0,201.57
DeWitt,Texas,20160,0,201.6
Carroll,Iowa,20165,0,201.65
Wayne,Mississippi,20183,0,201.83
Woodward,Oklahoma,20211,0,202.11
Adams,Wisconsin,20220,0,202.2
Uinta,Wyoming,20226,0,202.26
McClain,Oklahoma,40474,2,202.37
Carroll,Indiana,20257,0,202.57
Spencer,Indiana,20277,0,202.77
Frio,Texas,20306,0,203.06
Tift,Georgia,40644,2,203.22
Wayne,Kentucky,20333,0,203.33
Taylor,Wisconsin,20343,0,203.43
Washington,Georgia,20374,0,203.74
Columbiana,Ohio,101883,5,203.766
Clinton,Missouri,20387,0,203.87
Wyoming,West_Virginia,20394,0,203.94
Lincoln,West_Virginia,20409,0,204.09
Kewaunee,Wisconsin,20434,0,204.34
Jay,Indiana,20436,0,204.36
Carbon,Utah,20463,0,204.63
Saluda,South_Carolina,20473,0,204.73
Breckinridge,Kentucky,20477,0,204.77
DeKalb,Tennessee,20490,0,204.9
Vernon,Missouri,20563,0,205.63
Dodge,Georgia,20605,1,206.05
Morgan,Missouri,20627,0,206.27
Jackson,Wisconsin,20643,0,206.43
Rockingham,New_Hampshire,309769,15,206.513
Sullivan,Indiana,20669,0,206.69
Henrico,Virginia,330818,16,206.761
Jones,Iowa,20681,0,206.81
Acadia,Louisiana,62045,3,206.817
Stutsman,North_Dakota,20704,0,207.04
Polk,North_Carolina,20724,0,207.24
Washington,Nebraska,20729,0,207.29
Monroe,Alabama,20733,0,207.33
Grenada,Mississippi,20758,0,207.58
Denver,Colorado,727211,35,207.775
Owen,Indiana,20799,0,207.99
Conway,Arkansas,20846,0,208.46
Barnwell,South_Carolina,20866,0,208.66
Perry,Illinois,20916,0,209.16
Will,Illinois,690743,33,209.316
Dodge,Minnesota,20934,0,209.34
Hutchinson,Texas,20938,0,209.38
Bartholomew,Indiana,83779,4,209.447
Sandoval,New_Mexico,146748,7,209.64
Ogemaw,Michigan,20997,0,209.97
Buchanan,Virginia,21004,0,210.04
Newton,Mississippi,21018,0,210.18
Minidoka,Idaho,21039,0,210.39
Fillmore,Minnesota,21067,0,210.67
Greene,North_Carolina,21069,0,210.69
St._James,Louisiana,21096,0,210.96
Ascension,Louisiana,126604,6,211.007
La_Paz,Arizona,21108,0,211.08
St._Louis,Missouri,994205,47,211.533
Meriwether,Georgia,21167,1,211.67
Buchanan,Iowa,21175,0,211.75
Mohave,Arizona,212181,10,212.181
Jo_Daviess,Illinois,21235,0,212.35
Calhoun,Texas,21290,1,212.9
McDuffie,Georgia,21312,0,213.12
Allen,Kentucky,21315,0,213.15
Fayette,Illinois,21336,0,213.36
Yell,Arkansas,21341,0,213.41
Sumter,South_Carolina,106721,5,213.442
Willacy,Texas,21358,0,213.58
Montrose,Colorado,42758,2,213.79
Carbon,Pennsylvania,64182,3,213.94
Morgan,Tennessee,21403,0,214.03
Lampasas,Texas,21428,0,214.28
Seward,Kansas,21428,0,214.28
Anne_Arundel,Maryland,579234,27,214.531
Boone,West_Virginia,21457,0,214.57
Logan,Arkansas,21466,0,214.66
Hubbard,Minnesota,21491,0,214.91
Gaines,Texas,21492,0,214.92
Colorado,Texas,21493,0,214.93
Gage,Nebraska,21513,0,215.13
Hempstead,Arkansas,21532,0,215.32
Colusa,California,21547,0,215.47
Letcher,Kentucky,21553,0,215.53
Hanover,Virginia,107766,5,215.532
Scott,Virginia,21566,0,215.66
Taylor,Florida,21569,0,215.69
Saunders,Nebraska,21578,0,215.78
Sevier,Utah,21620,0,216.2
Wabasha,Minnesota,21627,0,216.27
Nobles,Minnesota,21629,0,216.29
Shelby,Illinois,21634,1,216.34
St._Clair,Illinois,259686,12,216.405
Tyler,Texas,21672,0,216.72
Madison,North_Carolina,21755,0,217.55
Leelanau,Michigan,21761,0,217.61
Wyandot,Ohio,21772,0,217.72
Jersey,Illinois,21773,1,217.73
Llano,Texas,21795,0,217.95
Stark,Ohio,370606,17,218.004
Shenandoah,Virginia,43616,2,218.08
Henry,Missouri,21824,0,218.24
Beckham,Oklahoma,21859,0,218.59
Black_Hawk,Iowa,131228,6,218.713
Gray,Texas,21886,0,218.86
Mercer,Kentucky,21933,0,219.33
Brooke,West_Virginia,21939,0,219.39
Fairfax,Virginia,1147532,52,220.679
Scott,Tennessee,22068,0,220.68
Nodaway,Missouri,22092,0,220.92
Mahaska,Iowa,22095,0,220.95
Union,Louisiana,22108,0,221.08
Coahoma,Mississippi,22124,1,221.24
Johnson,Kentucky,22188,0,221.88
Adair,Oklahoma,22194,0,221.94
Vilas,Wisconsin,22195,0,221.95
Overton,Tennessee,22241,0,222.41
Clark,Arkansas,22320,0,223.2
Fairfield,South_Carolina,22347,0,223.47
New_Castle,Delaware,558753,25,223.501
Crisp,Georgia,22372,1,223.72
Burke,Georgia,22383,0,223.83
Grant,Louisiana,22389,0,223.89
Bibb,Alabama,22394,0,223.94
Logan,Colorado,22409,0,224.09
Klickitat,Washington,22425,0,224.25
Martin,North_Carolina,22440,0,224.4
Pacific,Washington,22471,0,224.71
Hopewell,Virginia,22529,0,225.29
Rockbridge,Virginia,22573,0,225.73
Asotin,Washington,22582,1,225.82
Caswell,North_Carolina,22604,0,226.04
Waynesboro,Virginia,22630,0,226.3
Jackson,Michigan,158510,7,226.443
Emanuel,Georgia,22646,0,226.46
Randolph,Alabama,22722,0,227.22
Anderson,Kentucky,22747,0,227.47
Franklin,Indiana,22758,0,227.58
Saline,Missouri,22761,0,227.61
Greenville,South_Carolina,523542,23,227.627
Menominee,Michigan,22780,0,227.8
Leake,Mississippi,22786,1,227.86
Prince_Edward,Virginia,22802,0,228.02
Yankton,South_Dakota,22814,0,228.14
Sumner,Kansas,22836,0,228.36
McDonald,Missouri,22837,0,228.37
Meigs,Ohio,22907,0,229.07
Curry,Oregon,22925,0,229.25
Durham,North_Carolina,321488,14,229.634
Houston,Texas,22968,0,229.68
Starke,Indiana,22995,0,229.95
Ray,Missouri,23018,0,230.18
Hockley,Texas,23021,0,230.21
Blaine,Idaho,23021,0,230.21
New_Kent,Virginia,23091,0,230.91
Fayette,Indiana,23102,0,231.02
Bandera,Texas,23112,0,231.12
Hampshire,West_Virginia,23175,0,231.75
Plaquemines,Louisiana,23197,1,231.97
Meeker,Minnesota,23222,0,232.22
Grainger,Tennessee,23320,0,233.2
Antrim,Michigan,23324,0,233.24
Franklin,Georgia,23349,1,233.49
Ouachita,Arkansas,23382,0,233.82
Hood_River,Oregon,23382,0,233.82
Geauga,Ohio,93649,4,234.122
Lee,Virginia,23423,0,234.23
Mingo,West_Virginia,23424,0,234.24
Limestone,Texas,23437,0,234.37
Columbia,Arkansas,23457,0,234.57
Osceola,Michigan,23460,0,234.6
Teton,Wyoming,23464,0,234.64
Saline,Illinois,23491,0,234.91
Albany,New_York,305506,13,235.005
Lee,Alabama,164542,7,235.06
Aransas,Texas,23510,0,235.1
Dawson,Nebraska,23595,0,235.95
Charlotte,Florida,188910,8,236.137
Clarke,Alabama,23622,0,236.22
Winston,Alabama,23629,0,236.29
Clark,Indiana,118302,5,236.604
Hertford,North_Carolina,23677,0,236.77
Iowa,Wisconsin,23678,0,236.78
Luna,New_Mexico,23709,1,237.09
Goochland,Virginia,23753,1,237.53
Lorain,Ohio,309833,13,238.333
Steuben,New_York,95379,4,238.447
Scott,Indiana,23873,0,238.73
Sabine,Louisiana,23884,1,238.84
Page,Virginia,23902,1,239.02
Crawford,Missouri,23920,0,239.2
Payette,Idaho,23951,0,239.51
Ohio,Kentucky,23994,0,239.94
Livingston,Michigan,191995,8,239.994
Roscommon,Michigan,24019,0,240.19
Fairfax_City,Virginia,24019,0,240.19
Cassia,Idaho,24030,0,240.3
White,Indiana,24102,0,241.02
Upshur,West_Virginia,24176,0,241.76
Seminole,Oklahoma,24258,1,242.58
Arapahoe,Colorado,656590,27,243.181
Clayton,Georgia,292256,12,243.547
Pottawatomie,Kansas,24383,0,243.83
Crook,Oregon,24404,0,244.04
Jerome,Idaho,24412,0,244.12
Waushara,Wisconsin,24443,0,244.43
Anson,North_Carolina,24446,0,244.46
Richland,South_Carolina,415759,17,244.564
Rowan,Kentucky,24460,0,244.6
Nicholas,West_Virginia,24496,0,244.96
George,Mississippi,24500,0,245
Union,Georgia,24511,0,245.11
Abbeville,South_Carolina,24527,0,245.27
Jackson,Oklahoma,24530,0,245.3
Lincoln,Kentucky,24549,0,245.49
Manistee,Michigan,24558,0,245.58
Macon,Tennessee,24602,0,246.02
Wayne,North_Carolina,123131,5,246.262
Grady,Georgia,24633,1,246.33
Jefferson,Oregon,24658,0,246.58
Todd,Minnesota,24664,0,246.64
Randolph,Indiana,24665,0,246.65
Otsego,Michigan,24668,1,246.68
Barbour,Alabama,24686,1,246.86
Washington,Missouri,24730,1,247.3
Trumbull,Ohio,197974,8,247.467
Randolph,Missouri,24748,0,247.48
Juniata,Pennsylvania,24763,1,247.63
Chattooga,Georgia,24789,1,247.89
Milam,Texas,24823,0,248.23
Chatham,North_Carolina,74470,3,248.233
Morehouse,Louisiana,24874,0,248.74
Churchill,Nevada,24909,0,249.09
Yates,New_York,24913,0,249.13
Cleburne,Arkansas,24919,0,249.19
Staunton,Virginia,24932,0,249.32
St._Francis,Arkansas,24994,0,249.94
Brown,Minnesota,25008,0,250.08
Hardeman,Tennessee,25050,0,250.5
Grant,Kentucky,25069,0,250.69
Sunflower,Mississippi,25110,0,251.1
Prentiss,Mississippi,25126,1,251.26
Plymouth,Iowa,25177,0,251.77
Hickman,Tennessee,25178,0,251.78
Dickinson,Michigan,25239,0,252.39
Winona,Minnesota,50484,2,252.42
Cheboygan,Michigan,25276,0,252.76
Tattnall,Georgia,25286,0,252.86
Salem,Virginia,25301,0,253.01
Adair,Missouri,25343,0,253.43
Fayette,Texas,25346,0,253.46
Lamoille,Vermont,25362,0,253.62
Audrain,Missouri,25388,0,253.88
Teller,Colorado,25388,0,253.88
Texas,Missouri,25398,0,253.98
Bossier,Louisiana,127039,5,254.078
Posey,Indiana,25427,0,254.27
Gladwin,Michigan,25449,0,254.49
Washington,Florida,25473,0,254.73
Lyon,Minnesota,25474,0,254.74
Franklin,Kansas,25544,0,255.44
Darke,Ohio,51113,2,255.565
Somerset,Maryland,25616,0,256.16
Miller,Missouri,25619,0,256.19
Allen,Louisiana,25627,0,256.27
Lauderdale,Tennessee,25633,0,256.33
Routt,Colorado,25638,1,256.38
Benton,Iowa,25645,0,256.45
Hardin,Tennessee,25652,0,256.52
Wayne,Pennsylvania,51361,2,256.805
McNairy,Tennessee,25694,0,256.94
Perry,Kentucky,25758,0,257.58
Taylor,Kentucky,25769,0,257.69
Barton,Kansas,25779,0,257.79
Bay,Michigan,103126,4,257.815
Lawrence,South_Dakota,25844,0,258.44
Wicomico,Maryland,103609,4,259.022
Stephens,Georgia,25925,0,259.25
Harlan,Kentucky,26010,0,260.1
Bell,Kentucky,26032,0,260.32
Dawson,Georgia,26108,0,261.08
Marlboro,South_Carolina,26118,0,261.18
Tuscola,Michigan,52245,2,261.225
Charlevoix,Michigan,26143,0,261.43
Montezuma,Colorado,26183,0,261.83
Fannin,Georgia,26188,1,261.88
Cherokee,Alabama,26196,0,261.96
Hart,Georgia,26205,0,262.05
Clay,Indiana,26225,0,262.25
Boone,Iowa,26234,0,262.34
Cass,Nebraska,26248,0,262.48
Geneva,Alabama,26271,0,262.71
Mille_Lacs,Minnesota,26277,0,262.77
Lewis,New_York,26296,0,262.96
Culpeper,Virginia,52605,2,263.025
Decatur,Georgia,26404,0,264.04
Oceana,Michigan,26467,0,264.67
Harrisonburg,Virginia,53016,2,265.08
Mason,West_Virginia,26516,0,265.16
Madison,Mississippi,106272,4,265.68
Johnson,Arkansas,26578,0,265.78
Russell,Virginia,26586,0,265.86
Simpson,Mississippi,26658,0,266.58
Cibola,New_Mexico,26675,1,266.75
Wasco,Oregon,26682,1,266.82
Juneau,Wisconsin,26687,0,266.87
Elbert,Colorado,26729,0,267.29
Woodford,Kentucky,26734,0,267.34
Uvalde,Texas,26741,0,267.41
Wyoming,Pennsylvania,26794,0,267.94
Carter,Kentucky,26797,0,267.97
Toombs,Georgia,26830,0,268.3
Calhoun,Michigan,134159,5,268.318
Union,Oregon,26835,0,268.35
King_George,Virginia,26836,0,268.36
Mineral,West_Virginia,26868,0,268.68
Manatee,Florida,403253,15,268.835
Carroll,Ohio,26914,0,269.14
Hardee,Florida,26937,0,269.37
Gillespie,Texas,26988,0,269.88
Grant,New_Mexico,26998,0,269.98
Henry,Ohio,27006,0,270.06
Tillamook,Oregon,27036,0,270.36
Orleans,Vermont,27037,0,270.37
Logan,Kentucky,27102,0,271.02
Iroquois,Illinois,27114,0,271.14
Montgomery,North_Carolina,27173,1,271.73
Boulder,Colorado,326196,12,271.83
Ashe,North_Carolina,27203,0,272.03
Edgefield,South_Carolina,27260,0,272.6
Fluvanna,Virginia,27270,1,272.7
San_Miguel,New_Mexico,27277,0,272.77
Union,South_Carolina,27316,0,273.16
White,Tennessee,27345,0,273.45
De_Soto,Louisiana,27463,1,274.63
Kankakee,Illinois,109862,4,274.655
Elmore,Idaho,27511,1,275.11
Howard,Indiana,82544,3,275.147
Peach,Georgia,27546,0,275.46
Wyandotte,Kansas,165429,6,275.715
Whiteside,Illinois,55175,2,275.875
Lincoln,Wisconsin,27593,0,275.93
Door,Wisconsin,27668,1,276.68
Adams,Ohio,27698,0,276.98
Garvin,Oklahoma,27711,1,277.11
Midland,Michigan,83156,3,277.187
Jennings,Indiana,27735,1,277.35
Currituck,North_Carolina,27763,0,277.63
Carroll,Tennessee,27767,0,277.67
Pike,Ohio,27772,0,277.72
Del_Norte,California,27812,0,278.12
Lenoir,North_Carolina,55949,2,279.745
Codington,South_Dakota,28009,0,280.09
Washington,Indiana,28036,0,280.36
Copiah,Mississippi,28065,0,280.65
Winchester,Virginia,28078,0,280.78
Henderson,Tennessee,28117,0,281.17
Scott,Mississippi,28124,0,281.24
Cumberland,Pennsylvania,253370,9,281.522
Montgomery,Kentucky,28157,0,281.57
Bradford,Florida,28201,0,282.01
Kenosha,Wisconsin,169561,6,282.602
Hocking,Ohio,28264,0,282.64
Van_Wert,Ohio,28275,0,282.75
Wells,Indiana,28296,0,282.96
Tate,Mississippi,28321,0,283.21
Ripley,Indiana,28324,0,283.24
Meade,South_Dakota,28332,0,283.32
Jackson,Illinois,56750,2,283.75
Monroe,Pennsylvania,170271,6,283.785
Carroll,Arkansas,28380,0,283.8
Glenn,California,28393,0,283.93
Montgomery,Illinois,28414,0,284.14
Fayette,Ohio,28525,0,285.25
Marion,Missouri,28530,0,285.3
Delaware,Indiana,114135,4,285.337
McPherson,Kansas,28542,0,285.42
Dinwiddie,Virginia,28544,0,285.44
Ellis,Kansas,28553,0,285.53
Meade,Kentucky,28572,0,285.72
Cherokee,North_Carolina,28612,0,286.12
Logan,Illinois,28618,0,286.18
Wythe,Virginia,28684,0,286.84
Randolph,West_Virginia,28695,0,286.95
Jones,Georgia,28735,0,287.35
Caddo,Oklahoma,28762,1,287.62
Hancock,West_Virginia,28810,0,288.1
Union,Mississippi,28815,0,288.15
San_Jacinto,Texas,28859,0,288.59
Grimes,Texas,28880,0,288.8
Le_Sueur,Minnesota,28887,0,288.87
Orange,Vermont,28892,0,288.92
Marion,Tennessee,28907,0,289.07
Gordon,Georgia,57963,2,289.815
Custer,Oklahoma,29003,0,290.03
Garrett,Maryland,29014,0,290.14
Stoddard,Missouri,29025,0,290.25
Fredericksburg,Virginia,29036,0,290.36
Dunklin,Missouri,29131,0,291.31
Mason,Michigan,29144,0,291.44
Palo_Pinto,Texas,29189,0,291.89
Park,Wyoming,29194,0,291.94
Baker,Florida,29210,0,292.1
Giles,Tennessee,29464,0,294.64
Milwaukee,Wisconsin,945726,32,295.539
Pine,Minnesota,29579,0,295.79
Trempealeau,Wisconsin,29649,0,296.49
Powhatan,Virginia,29652,0,296.52
Monroe,New_York,741770,25,296.708
McDonough,Illinois,29682,0,296.82
Yazoo,Mississippi,29690,0,296.9
Marion,Alabama,29709,1,297.09
Cass,Minnesota,29779,0,297.79
Carroll,Virginia,29791,0,297.91
Haralson,Georgia,29792,0,297.92
Jefferson,Idaho,29871,0,298.71
Madison,Georgia,29880,0,298.8
Gallia,Ohio,29898,0,298.98
Elk,Pennsylvania,29910,0,299.1
Wayne,Georgia,29927,0,299.27
Caledonia,Vermont,29993,0,299.93
Cass,Texas,30026,0,300.26
Austin,Texas,30032,0,300.32
Boyle,Kentucky,30060,0,300.6
Obion,Tennessee,30069,0,300.69
Jasper,South_Carolina,30073,0,300.73
Smyth,Virginia,30104,0,301.04
Franklin,Maine,30199,1,301.99
Freeborn,Minnesota,30281,0,302.81
Lake,Montana,30458,0,304.58
Dillon,South_Carolina,30479,0,304.79
Sheridan,Wyoming,30485,0,304.85
Marshall,West_Virginia,30531,0,305.31
Malheur,Oregon,30571,0,305.71
Lassen,California,30573,0,305.73
Muhlenberg,Kentucky,30622,0,306.22
Bolivar,Mississippi,30628,0,306.28
Bibb,Georgia,153159,5,306.318
Ouachita,Louisiana,153279,5,306.558
Marion,South_Carolina,30657,1,306.57
Jefferson,Colorado,582881,19,306.779
Kleberg,Texas,30680,0,306.8
Adams,Mississippi,30693,1,306.93
Caroline,Virginia,30725,1,307.25
McHenry,Illinois,307774,10,307.774
White,Georgia,30798,0,307.98
Vernon,Wisconsin,30822,0,308.22
Calvert,Maryland,92525,3,308.417
Sanpete,Utah,30939,0,309.39
Clare,Michigan,30950,0,309.5
Huron,Michigan,30981,0,309.81
Los_Angeles,California,10039107,324,309.849
Wabash,Indiana,30996,0,309.96
Schoharie,New_York,30999,0,309.99
Summit,Colorado,31011,0,310.11
Marshall,Kentucky,31100,0,311
Ottawa,Oklahoma,31127,0,311.27
Knox,Kentucky,31145,0,311.45
Delta,Colorado,31162,0,311.62
Petersburg,Virginia,31346,0,313.46
Franklin,Alabama,31362,0,313.62
Adams,Nebraska,31363,1,313.63
Polk,Minnesota,31364,0,313.64
Morton,North_Dakota,31364,0,313.64
Hardin,Ohio,31365,0,313.65
Jefferson_Davis,Louisiana,31368,1,313.68
Gilmer,Georgia,31369,0,313.69
Washington,Maine,31379,0,313.79
Portsmouth,Virginia,94398,3,314.66
Stark,North_Dakota,31489,0,314.89
Coos,New_Hampshire,31563,0,315.63
Amherst,Virginia,31605,0,316.05
Geary,Kansas,31670,0,316.7
Cobb,Georgia,760141,24,316.725
Randolph,Illinois,31782,0,317.82
St._Clair,Michigan,159128,5,318.256
Montgomery,Kansas,31829,0,318.29
Dorchester,Maryland,31929,0,319.29
Stone,Missouri,31952,0,319.52
Claiborne,Tennessee,31959,0,319.59
Juneau,Alaska,31974,0,319.74
Logan,West_Virginia,32019,0,320.19
Polk,Missouri,32149,0,321.49
Pontotoc,Mississippi,32174,0,321.74
Jefferson,Washington,32221,0,322.21
Chester,South_Carolina,32244,0,322.44
Marshall,Alabama,96774,3,322.58
Christian,Illinois,32304,0,323.04
Jefferson,Indiana,32308,0,323.08
Henry,Tennessee,32345,0,323.45
Clinton,Indiana,32399,0,323.99
Jackson,Ohio,32413,0,324.13
Dubuque,Iowa,97311,3,324.37
Bee,Texas,32565,0,325.65
Pickens,Georgia,32591,0,325.91
Bureau,Illinois,32628,0,326.28
Polk,Iowa,490161,15,326.774
Lafayette,Missouri,32708,0,327.08
Bladen,North_Carolina,32722,0,327.22
Taos,New_Mexico,32723,0,327.23
Titus,Texas,32750,0,327.5
Chittenden,Vermont,163774,5,327.548
McCurtain,Oklahoma,32832,0,328.32
Lawrence,Alabama,32924,0,329.24
Pike,Alabama,33114,0,331.14
Rhea,Tennessee,33167,0,331.67
Lyon,Kansas,33195,0,331.95
Marion,Iowa,33253,0,332.53
Harrison,Texas,66553,2,332.765
Darlington,South_Carolina,66618,2,333.09
Weakley,Tennessee,33328,0,333.28
Marquette,Michigan,66699,2,333.495
Spalding,Georgia,66703,2,333.515
Morrison,Minnesota,33386,0,333.86
Evangeline,Louisiana,33395,1,333.95
Hale,Texas,33406,0,334.06
Caroline,Maryland,33406,0,334.06
Emmet,Michigan,33415,0,334.15
Botetourt,Virginia,33419,0,334.19
Preston,West_Virginia,33432,0,334.32
Platte,Nebraska,33470,0,334.7
Jasper,Indiana,33562,0,335.62
Wexford,Michigan,33631,1,336.31
Lee,Iowa,33657,0,336.57
Morgan,Illinois,33658,0,336.58
Gibson,Indiana,33659,0,336.59
Wakulla,Florida,33739,0,337.39
Hot_Spring,Arkansas,33771,0,337.71
Halifax,Virginia,33911,0,339.11
Whitley,Indiana,33964,0,339.64
St._Joseph,Indiana,271826,8,339.783
Effingham,Illinois,34008,0,340.08
Seneca,New_York,34016,0,340.16
Pulaski,Virginia,34027,0,340.27
Jones,Mississippi,68098,2,340.49
Hamilton,Ohio,817473,24,340.614
Wasatch,Utah,34091,0,340.91
Lee,Illinois,34096,0,340.96
Panola,Mississippi,34192,0,341.92
Miami,Kansas,34237,0,342.37
Nicollet,Minnesota,34274,0,342.74
Cecil,Maryland,102855,3,342.85
Fulton,Georgia,1063937,31,343.205
Fulton,Illinois,34340,0,343.4
Lincoln,Tennessee,34366,0,343.66
Marshall,Tennessee,34375,0,343.75
Transylvania,North_Carolina,34385,0,343.85
Becker,Minnesota,34423,0,344.23
Harvey,Kansas,34429,0,344.29
Steuben,Indiana,34594,0,345.94
Lincoln,Maine,34634,0,346.34
Greenbrier,West_Virginia,34662,0,346.62
Scotland,North_Carolina,34823,0,348.23
Sioux,Iowa,34855,0,348.55
Lincoln,Oklahoma,34877,0,348.77
Cowley,Kansas,34908,0,349.08
Lincoln,Nebraska,34914,0,349.14
Silver_Bow,Montana,34915,0,349.15
Wapello,Iowa,34969,0,349.69
Brookings,South_Dakota,35077,0,350.77
Greenup,Kentucky,35098,0,350.98
Madison,Nebraska,35099,1,350.99
Livingston,Louisiana,140789,4,351.973
Harris,Georgia,35236,0,352.36
Marshall,Mississippi,35294,0,352.94
Morrow,Ohio,35328,1,353.28
Bennington,Vermont,35470,0,354.7
Fannin,Texas,35514,0,355.14
Miami,Indiana,35516,0,355.16
Jasper,Texas,35529,0,355.29
Floyd,Kentucky,35589,0,355.89
Oneida,Wisconsin,35595,0,355.95
Scotts_Bluff,Nebraska,35618,0,356.18
Livingston,Illinois,35648,0,356.48
Warren,Missouri,35649,0,356.49
Miami,Ohio,106987,3,356.623
Houghton,Michigan,35684,0,356.84
Laclede,Missouri,35723,0,357.23
Uintah,Utah,35734,0,357.34
Adams,Indiana,35777,0,357.77
Delta,Michigan,35784,0,357.84
Barry,Missouri,35789,0,357.89
Columbia,Florida,71686,2,358.43
Sagadahoc,Maine,35856,0,358.56
Macon,North_Carolina,35858,0,358.58
Carlton,Minnesota,35871,0,358.71
McLeod,Minnesota,35893,0,358.93
Webster,Iowa,35904,0,359.04
Bartow,Georgia,107738,3,359.127
Cocke,Tennessee,36004,0,360.04
Perry,Ohio,36134,0,361.34
Sarasota,Florida,433742,12,361.452
Wilson,Tennessee,144657,4,361.642
Greene,Pennsylvania,36233,0,362.33
Clark,Kentucky,36263,0,362.63
Whitley,Kentucky,36264,0,362.64
Shelby,Alabama,217702,6,362.837
Huntington,Indiana,36520,0,365.2
St._Charles,Missouri,402022,11,365.475
Dodge,Nebraska,36565,0,365.65
Knox,Indiana,36594,0,365.94
Coshocton,Ohio,36600,0,366
Escambia,Alabama,36633,1,366.33
Matagorda,Texas,36643,0,366.43
Hill,Texas,36649,0,366.49
Steele,Minnesota,36649,0,366.49
Howard,Texas,36664,0,366.64
Williams,Ohio,36692,0,366.92
Addison,Vermont,36777,0,367.77
Essex,New_York,36885,0,368.85
Alcorn,Mississippi,36953,1,369.53
Green,Wisconsin,36960,0,369.6
Navajo,Arizona,110924,3,369.747
Dare,North_Carolina,37009,0,370.09
Covington,Alabama,37049,1,370.49
Orange,Virginia,37051,0,370.51
Hopkins,Texas,37084,0,370.84
Isle_of_Wight,Virginia,37109,0,371.09
Dyer,Tennessee,37159,0,371.59
Talbot,Maryland,37181,0,371.81
Jasper,Iowa,37185,1,371.85
Dallas,Alabama,37196,1,371.96
Marion,Illinois,37205,0,372.05
Gloucester,Virginia,37348,0,373.48
Chippewa,Michigan,37349,0,373.49
Wise,Virginia,37383,0,373.83
Boone,Arkansas,37432,0,374.32
Alexander,North_Carolina,37497,0,374.97
Beauregard,Louisiana,37497,1,374.97
Madison,Illinois,262966,7,375.666
Putnam,Indiana,37576,0,375.76
Williams,North_Dakota,37589,0,375.89
Louisa,Virginia,37591,0,375.91
Yadkin,North_Carolina,37667,0,376.67
Tolland,Connecticut,150721,4,376.802
Cass,Indiana,37689,1,376.89
Independence,Arkansas,37825,0,378.25
Kalamazoo,Michigan,265066,7,378.666
Oconto,Wisconsin,37930,0,379.3
DeSoto,Florida,38001,0,380.01
Cheshire,New_Hampshire,76085,2,380.425
Defiance,Ohio,38087,0,380.87
Broome,New_York,190488,5,380.976
Oneida,New_York,228671,6,381.118
Douglas,Minnesota,38141,0,381.41
King,Washington,2252782,59,381.827
Sumner,Tennessee,191283,5,382.566
Miami-Dade,Florida,2716940,71,382.668
Scott,Missouri,38280,1,382.8
Pontotoc,Oklahoma,38284,1,382.84
Montgomery,Indiana,38338,0,383.38
Webster,Louisiana,38340,0,383.4
Berrien,Michigan,153401,4,383.503
